problem,case,method,h,k,lambda,x,t,exact,numerical,absolute_error
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.004,0.7777005134194648,0.7777633456137696,6.283219430480713e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.004,0.8565162859857526,0.8565854858856852,6.919989993259268e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.004,0.9142417849764919,0.9143156486508551,7.386367436323926e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.004,0.9494556170265837,0.9495323257065745,7.670867999087783e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.004,0.9612907007229459,0.9613683655862822,7.766486333637967e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.004,0.9494556170265835,0.9495323257065749,7.670867999132192e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.004,0.9142417849764919,0.9143156486508552,7.386367436335028e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.004,0.8565162859857526,0.8565854858856856,6.919989993303677e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.004,0.7777005134194648,0.7777633456137698,6.283219430502918e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.004,0.6797351731727631,0.6797900905242883,5.491735152518551e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.004,0.5650324970508451,0.5650781473121355,4.5650261290330896e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.004,0.436416845616189,0.43645210472630763,3.525911011864613e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.004,0.2970551630579919,0.29707916282062863,2.3999762636728317e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.004,0.15037899651574282,0.1503911459770912,1.2149461348365254e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.004,1.1772415796904719e-16,0.0,1.1772415796904719e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.005,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.005,0.1489021154144591,0.1489171532422761,1.5037827817004912e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.005,0.29413776656962554,0.29416747194403103,2.9705374405497587e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.005,0.4321307697245678,0.4321744112006574,4.3641476089595344e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.005,0.5594832791690904,0.559539782148885,5.6502979794648134e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.005,0.6730594534619222,0.6731274266545367,6.797319261453438e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.005,0.7700626702542623,0.7701404399341044,7.776967984207683e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.005,0.8481043884134639,0.8481900396329131,8.565121944914544e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.005,0.9052629618328342,0.9053543855746078,9.142374177362189e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.005,0.9401309567363593,0.9402259018445166,9.494510815732937e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.005,0.9518498073692735,0.9519459359801471,9.612861087360258e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.005,0.9401309567363592,0.9402259018445169,9.494510815777346e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.005,0.9052629618328342,0.9053543855746081,9.142374177395496e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.005,0.8481043884134639,0.8481900396329135,8.565121944958953e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.005,0.7700626702542623,0.770140439934105,7.776967984263194e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.005,0.6730594534619223,0.6731274266545372,6.797319261486745e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.005,0.5594832791690905,0.5595397821488853,5.650297979487018e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.005,0.43213076972456754,0.43217441120065764,4.3641476090094944e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.005,0.29413776656962565,0.2941674719440312,2.9705374405553098e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.005,0.14890211541445922,0.14891715324227622,1.5037827817004912e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.005,1.1656798198638056e-16,0.0,1.1656798198638056e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.006,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.006,0.14743973885062997,0.14745760719957302,1.7868348943045342e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.006,0.2912490220063183,0.29128431872615185,3.52967198335441e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.006,0.42788678764012467,0.4279386436084632,5.185596833851003e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.006,0.5539885604873993,0.5540556988382023,6.713835080296437e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.006,0.6664492963928522,0.6665300639571036,8.076756425134946e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.006,0.7624998388027074,0.762592246814923,9.240801221555017e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.006,0.8397751045893601,0.8398768776575946,0.00010177306823444532
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.006,0.896372320247239,0.8964809523807871,0.0001086321335480589
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.006,0.9308978744914578,0.9310106908066621,0.00011281631520432267
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.006,0.9425016335927783,0.9426158561775427,0.00011422258476445624
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.006,0.9308978744914577,0.9310106908066623,0.00011281631520465574
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.006,0.896372320247239,0.8964809523807875,0.00010863213354850298
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.006,0.8397751045893601,0.8398768776575951,0.00010177306823500043
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.006,0.7624998388027074,0.7625922468149235,9.240801221610528e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.006,0.6664492963928523,0.6665300639571041,8.076756425179354e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.006,0.5539885604873993,0.5540556988382027,6.713835080340846e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.006,0.42788678764012433,0.4279386436084635,5.185596833917616e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.006,0.2912490220063184,0.291284318726152,3.529671983359961e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.006,0.14743973885063005,0.14745760719957313,1.7868348943073098e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.006,1.1542316087705475e-16,0.0,1.1542316087705475e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.007,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.007,0.14599172437432714,0.14601236625607705,2.0641881749910995e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.007,0.28838864797580377,0.2884294234676684,4.077549186465301e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.007,0.4236844859570668,0.4237443910311104,5.990507404357581e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.007,0.5485478057658747,0.5486253653603608,7.75595944860763e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.007,0.6599040580709346,0.6599973624112413,9.33043403067435e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.007,0.7550112823702829,0.7551180339938925,0.00010675162360962442
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.007,0.8315276231588887,0.83164519348654,0.00011757032765125075
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.007,0.8875689941833608,0.8876944882433933,0.00012549406003248276
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.007,0.9217554708984295,0.921885798610594,0.00013032771216459071
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.007,0.9332452687889582,0.9333772210524489,0.00013195226349071998
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.007,0.9217554708984294,0.9218857986105942,0.00013032771216481276
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.007,0.8875689941833608,0.8876944882433935,0.0001254940600327048
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.007,0.8315276231588887,0.8316451934865404,0.00011757032765169484
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.007,0.7550112823702829,0.7551180339938933,0.00010675162361040158
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.007,0.6599040580709347,0.659997362411242,9.330434030729862e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.007,0.5485478057658748,0.5486253653603613,7.755959448652039e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.007,0.4236844859570665,0.4237443910311107,5.9905074044241946e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.007,0.2883886479758039,0.28842942346766864,4.0775491864764035e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.007,0.14599172437432725,0.14601236625607716,2.0641881749910995e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.007,1.142895831241809e-16,0.0,1.142895831241809e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.008,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.008,0.14455793093463173,0.144581290206644,2.335927201227439e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.008,0.2855563658493859,0.2856025092106085,4.614336122260587e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.008,0.4195234553296843,0.41959124657742286,6.779124773853562e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.008,0.5431604850212427,0.5432482549099917,8.776988874903413e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.008,0.6534231009252782,0.6535286882690852,0.00010558734380694546
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.008,0.747596271497592,0.7477170763856281,0.000120804888036119
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.008,0.8233611407358592,0.8234941885508524,0.0001330478149932368
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.008,0.8788521261102487,0.8789941407734339,0.00014201466318519707
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.008,0.9127028553968215,0.9128503400358711,0.00014748463904956655
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.008,0.9240798112964123,0.9242291343500395,0.0001493230536272483
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.008,0.9127028553968214,0.9128503400358713,0.0001474846390498996
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.008,0.8788521261102487,0.8789941407734342,0.00014201466318553013
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.008,0.8233611407358592,0.823494188550853,0.00013304781499379192
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.008,0.747596271497592,0.7477170763856289,0.00012080488803689615
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.008,0.6534231009252783,0.6535286882690859,0.00010558734380761159
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.008,0.5431604850212427,0.5432482549099923,8.776988874958924e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.008,0.419523455329684,0.4195912465774233,6.779124773931278e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.008,0.285556365849386,0.2856025092106087,4.6143361222716894e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.008,0.14455793093463185,0.14458129020664415,2.3359272012302146e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.008,1.1316713830608415e-16,0.0,1.1316713830608415e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.009000000000000001,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.009000000000000001,0.14313821886589434,0.14316424022028887,2.6021354394528684e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.009000000000000001,0.2827518997347976,0.28280330171148155,5.14019766839624e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.009000000000000001,0.41540329043247576,0.41547880734418974,7.551691171397978e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.009000000000000001,0.5378260734752264,0.5379238458449778,9.777236975139214e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.009000000000000001,0.6470057936466141,0.6471234139941718,0.0001176203475576898
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.009000000000000001,0.7402540838893026,0.7403886560113503,0.00013457212204770475
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.009000000000000001,0.8152748618241841,0.8154230721084577,0.00014821028427358662
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.009000000000000001,0.8702208669188145,0.8703790659362335,0.00015819901741898068
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.009000000000000001,0.9037391461724282,0.903903438538151,0.0001642923657227957
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.009000000000000001,0.9150043683090099,0.9151707085997378,0.00016634029072792877
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.009000000000000001,0.9037391461724281,0.9039034385381515,0.00016429236572335082
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.009000000000000001,0.8702208669188145,0.8703790659362338,0.00015819901741931375
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.009000000000000001,0.8152748618241841,0.8154230721084582,0.00014821028427414173
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.009000000000000001,0.7402540838893026,0.740388656011351,0.00013457212204837088
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.009000000000000001,0.6470057936466143,0.6471234139941727,0.00011762034755846695
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.009000000000000001,0.5378260734752265,0.5379238458449784,9.777236975194725e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.009000000000000001,0.4154032904324754,0.4154788073441901,7.551691171470143e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.009000000000000001,0.2827518997347977,0.2828033017114818,5.1401976684128936e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.009000000000000001,0.14313821886589445,0.143164240220289,2.602135439455644e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.009000000000000001,1.120557170855475e-16,0.0,1.120557170855475e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.01,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.01,0.1417324498741302,0.14176107882671746,2.8628952587261836e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.01,0.2799749764493264,0.28003152941467413,5.6552965347733686e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.01,0.4113235899206657,0.41140667437707856,8.3084456412863e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.01,0.5325440515034281,0.5326516216358477,0.00010757013241957658
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.01,0.6406515111257991,0.6407809182005607,0.00012940707476161162
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.01,0.7329840043437879,0.7331320619292333,0.00014805758544544911
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.01,0.807267998740391,0.8074310611673915,0.00016306242700048212
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.01,0.8616743758391211,0.8618484279695509,0.0001740521304297582
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.01,0.8948634700713942,0.8950442261641562,0.00018075609276202442
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.01,0.9060180557889229,0.9062010650291185,0.00018300924019554188
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.01,0.8948634700713941,0.8950442261641566,0.0001807560927624685
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.01,0.8616743758391211,0.8618484279695515,0.00017405213043042433
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.01,0.807267998740391,0.8074310611673922,0.00016306242700114826
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.01,0.7329840043437879,0.733132061929234,0.00014805758544611525
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.01,0.6406515111257992,0.6407809182005614,0.00012940707476216673
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.01,0.5325440515034282,0.5326516216358483,0.00010757013242013169
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.01,0.4113235899206654,0.41140667437707906,8.308445641364015e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.01,0.27997497644932645,0.28003152941467446,5.655296534801124e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.01,0.1417324498741303,0.14176107882671762,2.8628952587317347e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.01,1.1095521119916125e-16,0.0,1.1095521119916125e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.011,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.011,0.14034048702354812,0.14037166990299035,3.118287944223197e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.011,0.2772253254932034,0.27728692342610595,6.159793290255733e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.011,0.40728395639110987,0.4073744526319329,9.049624082302365e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.011,0.5273139045847121,0.5274310708156668,0.00011716623095470169
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.011,0.6343596343929242,0.6345005855925522,0.00014095119962798108
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.011,0.7257853246834592,0.7259465901654352,0.00016126548197592516
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.011,0.7993397715368938,0.7995173804098421,0.000177608872948265
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.011,0.8532118203584831,0.853401399302502,0.00018957894401894215
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.011,0.8860749625151602,0.8862718434674712,0.00019688095231107372
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.011,0.8971199983805116,0.8973193334786588,0.00019933509814717976
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.011,0.88607496251516,0.8862718434674716,0.0001968809523115178
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.011,0.8532118203584831,0.8534013993025026,0.00018957894401949726
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.011,0.7993397715368938,0.799517380409843,0.00017760887294915317
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.011,0.7257853246834592,0.725946590165436,0.00016126548197670232
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.011,0.6343596343929243,0.634500585592553,0.00014095119962864722
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.011,0.5273139045847122,0.5274310708156674,0.0001171662309552568
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.011,0.4072839563911096,0.40737445263193334,9.04962408237453e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.011,0.27722532549320344,0.2772869234261063,6.159793290283488e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9500000000000001,0.011,0.1403404870235482,0.14037166990299052,3.118287944231524e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,1.0,0.011,1.0986551344677722e-16,0.0,1.0986551344677722e-16
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.0,0.012,0.0,0.0,0.0
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.05,0.012,0.13896219472321136,0.13899587866031723,3.36839371058717e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.1,0.012,0.27450267902325404,0.2745692174871437,6.653846388965379e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.15000000000000002,0.012,0.4032839963435837,0.4033817509364476,9.775459286393007e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.2,0.012,0.5221351232510855,0.5222616869304185,0.00012656367933305823
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.25,0.012,0.6281295505570209,0.6282818069049974,0.00015225634797644272
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.30000000000000004,0.012,0.7186573436857819,0.7188315436458046,0.00017419996002265847
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.35000000000000003,0.012,0.7914894079260181,0.7916812621169347,0.00019185419091660716
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.4,0.012,0.8448323761403718,0.8450371604752744,0.00020478433490267456
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.45,0.012,0.877372767416244,0.8775854394251672,0.00021267200892316485
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.5,0.012,0.8883093293250557,0.888524652317322,0.00021532299226634244
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.55,0.012,0.8773727674162439,0.8775854394251676,0.00021267200892371996
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.6000000000000001,0.012,0.8448323761403718,0.845037160475275,0.00020478433490322967
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.65,0.012,0.7914894079260181,0.7916812621169355,0.00019185419091738432
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.7000000000000001,0.012,0.7186573436857819,0.7188315436458054,0.00017419996002343563
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.75,0.012,0.628129550557021,0.6282818069049981,0.00015225634797710885
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8,0.012,0.5221351232510856,0.5222616869304193,0.00012656367933372437
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.8500000000000001,0.012,0.4032839963435834,0.40338175093644824,9.775459286481825e-05
B,B_refined_h0.05,Crank-Nicolson,0.05,0.001,0.3999999999999999,0.9,0.012,0.27450267902325415,0.274569217487144,6.653846388987583e-05
